X(Column),Y(Row),SIG_CD,광역지자체,SIG_ENG_NM,SIG_KOR_NM,ratio
37,49,43720,충북,Boeun-gun,보은군,9.782235685414319e-07
38,49,43111,충북,"Sangdang-gu, Cheongju-si",청주시 상당구,5.142317964851163e-07
38,49,43720,충북,Boeun-gun,보은군,5.142317964851163e-07
38,49,43111,충북,"Sangdang-gu, Cheongju-si",청주시 상당구,1.1112596181014682e-07
38,49,43760,충북,Goesan-gun,괴산군,1.1112596181014682e-07
50,49,47170,경북,Andong-si,안동시,7.309640248050564e-07
50,49,47760,경북,Yeongyang-gun,영양군,7.309640248050564e-07
50,49,47750,경북,Cheongsong-gun,청송군,1.91260773561065e-06
50,49,47760,경북,Yeongyang-gun,영양군,1.91260773561065e-06
51,49,47750,경북,Cheongsong-gun,청송군,6.942238228569703e-07
51,49,47760,경북,Yeongyang-gun,영양군,6.942238228569703e-07
52,49,47760,경북,Yeongyang-gun,영양군,1.051477022393843e-07
52,49,47770,경북,Yeongdeok-gun,영덕군,1.051477022393843e-07
24,50,44210,충남,Seosan-si,서산시,2.77822851348471e-06
24,50,44825,충남,Taean-gun,태안군,2.77822851348471e-06
29,50,44200,충남,Asan-si,아산시,1.3776109274795592e-10
29,50,44810,충남,Yesan-gun,예산군,1.3776109274795592e-10
30,50,44200,충남,Asan-si,아산시,2.813157052790956e-10
30,50,44810,충남,Yesan-gun,예산군,2.813157052790956e-10
32,50,36110,세종,Sejong-si,세종특별자치시,6.171034737472953e-10
32,50,44131,충남,"Dongnam-gu, Cheonan-si",천안시동남구,6.171034737472953e-10
33,50,36110,세종,Sejong-si,세종특별자치시,4.329299333574242e-10
33,50,44131,충남,"Dongnam-gu, Cheonan-si",천안시동남구,4.329299333574242e-10
34,50,43113,충북,"Heungdeok-gu, Cheongju-si",청주시 흥덕구,1.1029563752834676e-10
34,50,43114,충북,"Cheongwon-gu, Cheongju-si",청주시 청원구,1.1029563752834676e-10
36,50,43111,충북,"Sangdang-gu, Cheongju-si",청주시 상당구,1.3155045603127767e-07
36,50,43745,충북,Jeungpyeong-gun,증평군,1.3155045603127767e-07
36,50,43114,충북,"Cheongwon-gu, Cheongju-si",청주시 청원구,7.314737425806421e-10
36,50,43745,충북,Jeungpyeong-gun,증평군,7.314737425806421e-10
37,50,43111,충북,"Sangdang-gu, Cheongju-si",청주시 상당구,1.4494027926490403e-06
37,50,43745,충북,Jeungpyeong-gun,증평군,1.4494027926490403e-06
37,50,43111,충북,"Sangdang-gu, Cheongju-si",청주시 상당구,3.2054006140065965e-07
37,50,43760,충북,Goesan-gun,괴산군,3.2054006140065965e-07
50,50,47170,경북,Andong-si,안동시,2.6991326470993265e-06
50,50,47760,경북,Yeongyang-gun,영양군,2.6991326470993265e-06
52,50,47760,경북,Yeongyang-gun,영양군,1.52268540284766e-07
52,50,47770,경북,Yeongdeok-gun,영덕군,1.52268540284766e-07
24,51,44210,충남,Seosan-si,서산시,2.5566155364710425e-06
24,51,44825,충남,Taean-gun,태안군,2.5566155364710425e-06
26,51,44210,충남,Seosan-si,서산시,1.1942849507005314e-07
26,51,44270,충남,Dangjin-si,당진시,1.1942849507005314e-07
27,51,44210,충남,Seosan-si,서산시,1.4016863036608568e-07
27,51,44270,충남,Dangjin-si,당진시,1.4016863036608568e-07
27,51,44270,충남,Dangjin-si,당진시,1.3786280407285175e-06
27,51,44810,충남,Yesan-gun,예산군,1.3786280407285175e-06
28,51,44270,충남,Dangjin-si,당진시,1.0740632371231988e-06
28,51,44810,충남,Yesan-gun,예산군,1.0740632371231988e-06
29,51,44200,충남,Asan-si,아산시,1.2388240575964e-06
29,51,44270,충남,Dangjin-si,당진시,1.2388240575964e-06
29,51,44200,충남,Asan-si,아산시,1.1019813129364288e-10
29,51,44810,충남,Yesan-gun,예산군,1.1019813129364288e-10
29,51,44270,충남,Dangjin-si,당진시,7.794977485360518e-07
29,51,44810,충남,Yesan-gun,예산군,7.794977485360518e-07
36,51,43114,충북,"Cheongwon-gu, Cheongju-si",청주시 청원구,1.1292386450968987e-07
36,51,43745,충북,Jeungpyeong-gun,증평군,1.1292386450968987e-07
36,51,43745,충북,Jeungpyeong-gun,증평군,9.043774398968637e-08
36,51,43750,충북,Jincheon-gun,진천군,9.043774398968637e-08
40,51,47280,경북,Mungyeong-si,문경시,0.00011506316611706065
40,51,43760,충북,Goesan-gun,괴산군,0.00011506316611706065
47,51,47210,경북,Yeongju-si,영주시,2.975917419714508e-06
47,51,47920,경북,Bonghwa-gun,봉화군,2.975917419714508e-06
48,51,47170,경북,Andong-si,안동시,6.299539247263785e-06
48,51,47920,경북,Bonghwa-gun,봉화군,6.299539247263785e-06
49,51,47170,경북,Andong-si,안동시,0.0007748586437614729
49,51,47920,경북,Bonghwa-gun,봉화군,0.0007748586437614729
50,51,47170,경북,Andong-si,안동시,1.5622221568672912e-06
50,51,47760,경북,Yeongyang-gun,영양군,1.5622221568672912e-06
50,51,47170,경북,Andong-si,안동시,9.434561380409149e-05
50,51,47920,경북,Bonghwa-gun,봉화군,9.434561380409149e-05
50,51,47760,경북,Yeongyang-gun,영양군,0.00011497548645136896
50,51,47920,경북,Bonghwa-gun,봉화군,0.00011497548645136896
52,51,47760,경북,Yeongyang-gun,영양군,3.3814383573643495e-08
52,51,47930,경북,Uljin-gun,울진군,3.3814383573643495e-08
53,51,47760,경북,Yeongyang-gun,영양군,6.855192003515411e-08
53,51,47930,경북,Uljin-gun,울진군,6.855192003515411e-08
25,52,44210,충남,Seosan-si,서산시,3.2562329443028115e-08
25,52,44270,충남,Dangjin-si,당진시,3.2562329443028115e-08
26,52,44210,충남,Seosan-si,서산시,6.681564794055625e-07
26,52,44270,충남,Dangjin-si,당진시,6.681564794055625e-07
29,52,44200,충남,Asan-si,아산시,2.5806464585275085e-06
29,52,44270,충남,Dangjin-si,당진시,2.5806464585275085e-06
33,52,41550,경기,Anseong-si,안성시,6.127799626886536e-09
33,52,44133,충남,"Seobuk-gu, Cheonan-si",천안시서북구,6.127799626886536e-09
33,52,41550,경기,Anseong-si,안성시,2.7007335514436054e-07
33,52,43750,충북,Jincheon-gun,진천군,2.7007335514436054e-07
36,52,43745,충북,Jeungpyeong-gun,증평군,1.5221182857126975e-07
36,52,43750,충북,Jincheon-gun,진천군,1.5221182857126975e-07
36,52,43745,충북,Jeungpyeong-gun,증평군,1.2361257703118735e-06
36,52,43770,충북,Eumseong-gun,음성군,1.2361257703118735e-06
37,52,43745,충북,Jeungpyeong-gun,증평군,4.812150323289953e-09
37,52,43770,충북,Eumseong-gun,음성군,4.812150323289953e-09
37,52,43760,충북,Goesan-gun,괴산군,7.829951185460814e-07
37,52,43770,충북,Eumseong-gun,음성군,7.829951185460814e-07
38,52,43760,충북,Goesan-gun,괴산군,3.470296018539467e-07
38,52,43770,충북,Eumseong-gun,음성군,3.470296018539467e-07
46,52,47210,경북,Yeongju-si,영주시,0.00023093826037560002
46,52,47920,경북,Bonghwa-gun,봉화군,0.00023093826037560002
47,52,47170,경북,Andong-si,안동시,0.00028132864557941617
47,52,47920,경북,Bonghwa-gun,봉화군,0.00028132864557941617
47,52,47210,경북,Yeongju-si,영주시,0.0008573941907353765
47,52,47920,경북,Bonghwa-gun,봉화군,0.0008573941907353765
48,52,47170,경북,Andong-si,안동시,0.0009127295047314701
48,52,47920,경북,Bonghwa-gun,봉화군,0.0009127295047314701
50,52,47760,경북,Yeongyang-gun,영양군,0.00019240166886934454
50,52,47920,경북,Bonghwa-gun,봉화군,0.00019240166886934454
51,52,47760,경북,Yeongyang-gun,영양군,1.2393427833266593e-05
51,52,47920,경북,Bonghwa-gun,봉화군,1.2393427833266593e-05
52,52,47760,경북,Yeongyang-gun,영양군,5.068377092412557e-07
52,52,47930,경북,Uljin-gun,울진군,5.068377092412557e-07
53,52,47760,경북,Yeongyang-gun,영양군,1.0424979494740344e-07
53,52,47930,경북,Uljin-gun,울진군,1.0424979494740344e-07
25,53,44210,충남,Seosan-si,서산시,6.635454747964526e-07
25,53,44270,충남,Dangjin-si,당진시,6.635454747964526e-07
29,53,41220,경기,Pyeongtaek-si,평택시,2.33089024356561e-09
29,53,44270,충남,Dangjin-si,당진시,2.33089024356561e-09
31,53,41550,경기,Anseong-si,안성시,6.779889468472342e-10
31,53,44133,충남,"Seobuk-gu, Cheonan-si",천안시서북구,6.779889468472342e-10
31,53,44133,충남,"Seobuk-gu, Cheonan-si",천안시서북구,9.501114744734388e-11
31,53,44200,충남,Asan-si,아산시,9.501114744734388e-11
32,53,41220,경기,Pyeongtaek-si,평택시,5.073542622412203e-08
32,53,41550,경기,Anseong-si,안성시,5.073542622412203e-08
32,53,41550,경기,Anseong-si,안성시,4.79390023985434e-07
32,53,44133,충남,"Seobuk-gu, Cheonan-si",천안시서북구,4.79390023985434e-07
33,53,41550,경기,Anseong-si,안성시,2.4431916388830133e-07
33,53,44133,충남,"Seobuk-gu, Cheonan-si",천안시서북구,2.4431916388830133e-07
33,53,41550,경기,Anseong-si,안성시,1.2751932055067166e-06
33,53,43750,충북,Jincheon-gun,진천군,1.2751932055067166e-06
34,53,41550,경기,Anseong-si,안성시,1.8968922929228216e-06
34,53,43750,충북,Jincheon-gun,진천군,1.8968922929228216e-06
35,53,43750,충북,Jincheon-gun,진천군,1.201417487469933e-10
35,53,43770,충북,Eumseong-gun,음성군,1.201417487469933e-10
37,53,43130,충북,Chungju-si,충주시,2.246612601823749e-07
37,53,43770,충북,Eumseong-gun,음성군,2.246612601823749e-07
38,53,43130,충북,Chungju-si,충주시,3.45041970190968e-07
38,53,43770,충북,Eumseong-gun,음성군,3.45041970190968e-07
38,53,43760,충북,Goesan-gun,괴산군,2.0943233017446613e-07
38,53,43770,충북,Eumseong-gun,음성군,2.0943233017446613e-07
46,53,47210,경북,Yeongju-si,영주시,0.00032926315385162577
46,53,47920,경북,Bonghwa-gun,봉화군,0.00032926315385162577
47,53,47210,경북,Yeongju-si,영주시,0.00010821014576776476
47,53,47920,경북,Bonghwa-gun,봉화군,0.00010821014576776476
50,53,47920,경북,Bonghwa-gun,봉화군,8.465013753490452e-08
50,53,47930,경북,Uljin-gun,울진군,8.465013753490452e-08
51,53,47760,경북,Yeongyang-gun,영양군,5.809927927338594e-07
51,53,47920,경북,Bonghwa-gun,봉화군,5.809927927338594e-07
51,53,47760,경북,Yeongyang-gun,영양군,7.348011613442479e-07
51,53,47930,경북,Uljin-gun,울진군,7.348011613442479e-07
51,53,47920,경북,Bonghwa-gun,봉화군,3.426016309337839e-05
51,53,47930,경북,Uljin-gun,울진군,3.426016309337839e-05
52,53,47760,경북,Yeongyang-gun,영양군,1.288353439571071e-06
52,53,47930,경북,Uljin-gun,울진군,1.288353439571071e-06
25,54,44210,충남,Seosan-si,서산시,1.5213737456661445e-06
25,54,44270,충남,Dangjin-si,당진시,1.5213737456661445e-06
28,54,41220,경기,Pyeongtaek-si,평택시,2.1512101750945865e-06
28,54,41590,경기,Hwaseong-si,화성시,2.1512101750945865e-06
31,54,41220,경기,Pyeongtaek-si,평택시,4.1725579234086395e-07
31,54,41550,경기,Anseong-si,안성시,4.1725579234086395e-07
32,54,41220,경기,Pyeongtaek-si,평택시,1.1851924390304495e-07
32,54,41550,경기,Anseong-si,안성시,1.1851924390304495e-07
34,54,41550,경기,Anseong-si,안성시,8.605466555567327e-07
34,54,43750,충북,Jincheon-gun,진천군,8.605466555567327e-07
35,54,41500,경기,Icheon-si,이천시,4.150789013377705e-07
35,54,43770,충북,Eumseong-gun,음성군,4.150789013377705e-07
35,54,41550,경기,Anseong-si,안성시,2.5935372271981067e-07
35,54,43750,충북,Jincheon-gun,진천군,2.5935372271981067e-07
35,54,41550,경기,Anseong-si,안성시,1.5625896062126896e-06
35,54,43770,충북,Eumseong-gun,음성군,1.5625896062126896e-06
36,54,41500,경기,Icheon-si,이천시,7.638695603170705e-07
36,54,43770,충북,Eumseong-gun,음성군,7.638695603170705e-07
37,54,43130,충북,Chungju-si,충주시,4.997692751680141e-07
37,54,43770,충북,Eumseong-gun,음성군,4.997692751680141e-07
47,54,47210,경북,Yeongju-si,영주시,0.00029855446705639765
47,54,47920,경북,Bonghwa-gun,봉화군,0.00029855446705639765
50,54,47920,경북,Bonghwa-gun,봉화군,7.401112501761031e-06
50,54,47930,경북,Uljin-gun,울진군,7.401112501761031e-06
51,54,47920,경북,Bonghwa-gun,봉화군,8.595606808755788e-05
51,54,47930,경북,Uljin-gun,울진군,8.595606808755788e-05
31,55,41220,경기,Pyeongtaek-si,평택시,1.2062824350751218e-06
31,55,41370,경기,Osan-si,오산시,1.2062824350751218e-06
31,55,41220,경기,Pyeongtaek-si,평택시,8.368297387200815e-08
31,55,41550,경기,Anseong-si,안성시,8.368297387200815e-08
31,55,41370,경기,Osan-si,오산시,3.180945523240304e-07
31,55,41590,경기,Hwaseong-si,화성시,3.180945523240304e-07
31,55,41461,경기,"Cheoin-gu, Yongin-si",용인시처인구,1.023330644315546e-08
31,55,41550,경기,Anseong-si,안성시,1.023330644315546e-08
32,55,41220,경기,Pyeongtaek-si,평택시,8.626984712584742e-10
32,55,41550,경기,Anseong-si,안성시,8.626984712584742e-10
32,55,41461,경기,"Cheoin-gu, Yongin-si",용인시처인구,6.424060088698446e-07
32,55,41550,경기,Anseong-si,안성시,6.424060088698446e-07
33,55,41461,경기,"Cheoin-gu, Yongin-si",용인시처인구,1.839734568893078e-06
33,55,41550,경기,Anseong-si,안성시,1.839734568893078e-06
34,55,41461,경기,"Cheoin-gu, Yongin-si",용인시처인구,1.4591260472261566e-06
34,55,41550,경기,Anseong-si,안성시,1.4591260472261566e-06
36,55,41500,경기,Icheon-si,이천시,3.123515611116404e-06
36,55,43770,충북,Eumseong-gun,음성군,3.123515611116404e-06
37,55,43130,충북,Chungju-si,충주시,5.423470420706193e-08
37,55,43770,충북,Eumseong-gun,음성군,5.423470420706193e-08
49,55,42190,강원,Taebaek-si,태백시,0.0003430712017898838
49,55,47920,경북,Bonghwa-gun,봉화군,0.0003430712017898838
49,55,42750,강원,Yeongwol-gun,영월군,1.9001349546341116e-08
49,55,47920,경북,Bonghwa-gun,봉화군,1.9001349546341116e-08
50,55,42190,강원,Taebaek-si,태백시,3.7417564248305505e-07
50,55,42230,강원,Samcheok-si,삼척시,3.7417564248305505e-07
50,55,42190,강원,Taebaek-si,태백시,0.0012943152909209745
50,55,47920,경북,Bonghwa-gun,봉화군,0.0012943152909209745
50,55,42230,강원,Samcheok-si,삼척시,4.193361886354998e-09
50,55,47920,경북,Bonghwa-gun,봉화군,4.193361886354998e-09
51,55,42230,강원,Samcheok-si,삼척시,0.00029414610197847093
51,55,47920,경북,Bonghwa-gun,봉화군,0.00029414610197847093
51,55,42230,강원,Samcheok-si,삼척시,5.392066621193311e-08
51,55,47930,경북,Uljin-gun,울진군,5.392066621193311e-08
51,55,47920,경북,Bonghwa-gun,봉화군,4.7379348809316075e-05
51,55,47930,경북,Uljin-gun,울진군,4.7379348809316075e-05
52,55,42230,강원,Samcheok-si,삼척시,3.278319205788685e-07
52,55,47930,경북,Uljin-gun,울진군,3.278319205788685e-07
27,56,41273,경기,"Danwon-gu, Ansan-si",안산시단원구,2.0292942895801448e-08
27,56,41590,경기,Hwaseong-si,화성시,2.0292942895801448e-08
30,56,41370,경기,Osan-si,오산시,2.622511957364593e-07
30,56,41590,경기,Hwaseong-si,화성시,2.622511957364593e-07
31,56,41370,경기,Osan-si,오산시,1.770801835998278e-06
31,56,41590,경기,Hwaseong-si,화성시,1.770801835998278e-06
33,56,41461,경기,"Cheoin-gu, Yongin-si",용인시처인구,2.5738033849737006e-09
33,56,41500,경기,Icheon-si,이천시,2.5738033849737006e-09
33,56,41461,경기,"Cheoin-gu, Yongin-si",용인시처인구,1.3486026336700549e-07
33,56,41550,경기,Anseong-si,안성시,1.3486026336700549e-07
34,56,41461,경기,"Cheoin-gu, Yongin-si",용인시처인구,4.388921180907068e-07
34,56,41500,경기,Icheon-si,이천시,4.388921180907068e-07
35,56,41500,경기,Icheon-si,이천시,0.00012724933376864636
35,56,41670,경기,Yeoju-si,여주시,0.00012724933376864636
36,56,41500,경기,Icheon-si,이천시,0.00019756630697658
36,56,41670,경기,Yeoju-si,여주시,0.00019756630697658
36,56,41500,경기,Icheon-si,이천시,2.8436091915957416e-07
36,56,43770,충북,Eumseong-gun,음성군,2.8436091915957416e-07
37,56,41670,경기,Yeoju-si,여주시,1.1847489300182642e-07
37,56,43130,충북,Chungju-si,충주시,1.1847489300182642e-07
43,56,43150,충북,Jecheon-si,제천시,1.367602910029713e-06
43,56,43800,충북,Danyang-gun,단양군,1.367602910029713e-06
50,56,42190,강원,Taebaek-si,태백시,2.9788947750175685e-06
50,56,42230,강원,Samcheok-si,삼척시,2.9788947750175685e-06
52,56,42230,강원,Samcheok-si,삼척시,2.101907461626891e-07
52,56,47930,경북,Uljin-gun,울진군,2.101907461626891e-07
53,56,42230,강원,Samcheok-si,삼척시,5.973079830098983e-07
53,56,47930,경북,Uljin-gun,울진군,5.973079830098983e-07
27,57,41273,경기,"Danwon-gu, Ansan-si",안산시단원구,3.539127262308257e-08
27,57,41590,경기,Hwaseong-si,화성시,3.539127262308257e-08
29,57,41271,경기,"Sangnok-gu, Ansan-si",안산시상록구,8.936861165367278e-07
29,57,41590,경기,Hwaseong-si,화성시,8.936861165367278e-07
30,57,41113,경기,"Gwonseon-gu, Suwon-si",수원시 권선구,7.768865921212829e-07
30,57,41271,경기,"Sangnok-gu, Ansan-si",안산시상록구,7.768865921212829e-07
30,57,41271,경기,"Sangnok-gu, Ansan-si",안산시상록구,1.3541678079909294e-07
30,57,41430,경기,Uiwang-si,의왕시,1.3541678079909294e-07
30,57,41271,경기,"Sangnok-gu, Ansan-si",안산시상록구,4.032787272864839e-09
30,57,41590,경기,Hwaseong-si,화성시,4.032787272864839e-09
30,57,41410,경기,Gunpo-si,군포시,5.085391538341084e-07
30,57,41430,경기,Uiwang-si,의왕시,5.085391538341084e-07
31,57,41113,경기,"Gwonseon-gu, Suwon-si",수원시 권선구,9.52360786219107e-10
31,57,41117,경기,"Yeongtong-gu, Suwon-si",수원시 영통구,9.52360786219107e-10
31,57,41113,경기,"Gwonseon-gu, Suwon-si",수원시 권선구,7.429942140873528e-09
31,57,41590,경기,Hwaseong-si,화성시,7.429942140873528e-09
31,57,41117,경기,"Yeongtong-gu, Suwon-si",수원시 영통구,1.1512463577717827e-09
31,57,41463,경기,"Giheung-gu, Yongin-si",용인시기흥구,1.1512463577717827e-09
31,57,41117,경기,"Yeongtong-gu, Suwon-si",수원시 영통구,4.2568799930742336e-12
31,57,41465,경기,"Suji-gu, Yongin-si",용인시수지구,4.2568799930742336e-12
33,57,41461,경기,"Cheoin-gu, Yongin-si",용인시처인구,4.997284483683058e-07
33,57,41610,경기,Gwangju-si,광주시,4.997284483683058e-07
34,57,41461,경기,"Cheoin-gu, Yongin-si",용인시처인구,2.004461957938804e-08
34,57,41500,경기,Icheon-si,이천시,2.004461957938804e-08
34,57,41461,경기,"Cheoin-gu, Yongin-si",용인시처인구,1.0299796805421189e-08
34,57,41610,경기,Gwangju-si,광주시,1.0299796805421189e-08
35,57,41500,경기,Icheon-si,이천시,5.5263202444935486e-05
35,57,41670,경기,Yeoju-si,여주시,5.5263202444935486e-05
36,57,41500,경기,Icheon-si,이천시,2.1226107713957877e-05
36,57,41670,경기,Yeoju-si,여주시,2.1226107713957877e-05
37,57,42130,강원,Wonju-si,원주시,9.226223117156197e-09
37,57,41670,경기,Yeoju-si,여주시,9.226223117156197e-09
38,57,42130,강원,Wonju-si,원주시,5.785482005907439e-08
38,57,41670,경기,Yeoju-si,여주시,5.785482005907439e-08
44,57,42750,강원,Yeongwol-gun,영월군,3.608175705545577e-10
44,57,42760,강원,Pyeongchang-gun,평창군,3.608175705545577e-10
45,57,42760,강원,Pyeongchang-gun,평창군,2.0111337904351924e-05
45,57,42770,강원,Jeongseon-gun,정선군,2.0111337904351924e-05
46,57,42760,강원,Pyeongchang-gun,평창군,1.8790386462643936e-06
46,57,42770,강원,Jeongseon-gun,정선군,1.8790386462643936e-06
48,57,42230,강원,Samcheok-si,삼척시,1.0572364068113713e-06
48,57,42770,강원,Jeongseon-gun,정선군,1.0572364068113713e-06
49,57,42190,강원,Taebaek-si,태백시,4.670129048968744e-07
49,57,42230,강원,Samcheok-si,삼척시,4.670129048968744e-07
49,57,42230,강원,Samcheok-si,삼척시,1.1710746837597206e-06
49,57,42770,강원,Jeongseon-gun,정선군,1.1710746837597206e-06
50,57,42190,강원,Taebaek-si,태백시,2.5493532941489205e-06
50,57,42230,강원,Samcheok-si,삼척시,2.5493532941489205e-06
27,58,28185,인천,Yeonsu-gu,연수구,3.428154143694368e-05
27,58,28200,인천,Namdong-gu,남동구,3.428154143694368e-05
28,58,41273,경기,"Danwon-gu, Ansan-si",안산시단원구,0.00022621755321595034
